,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
1073,the x-tree : an index structure for high-dimensional data,"hans-peter kriegel , stefan berchtold , daniel a. keim",vldb,1996,,"t. developpen , r. developpen",alfern PARK PARK,1994 ????????,0
1074,the onion technique : indexing for linear optimization queries,"chung-sheng li , vittorio castelli , lawrence d. bergman , john r. smith , yuan-chi chang , ming-ling lo",sigmod conference,2000,user feedback (thanks to all users,bhanwar et al .),gonglongi,2001 𓄲,0
1075,optimizing multi-feature queries for image databases,"ulrich güntzer , werner kießling , wolf-tilo balke",vldb,2000,modeling of data,"jin xiong , bryan grifroy",igmod conference,1999 erenn,0
1076,obtaining complete answers from incomplete databases,alon y. levy,vldb,1996,clustering,_________________________,very large data bases,1994 _________________________,0
1077,converting relational to object-oriented databases,joseph fong,sigmod record,1997,"storing data types for querying, including tables",jongren zhou,online library,1990 ��,0
1078,the ecobase project : database and web technologies for environmental information systems,"asterio k. tanaka , patrick valduriez",sigmod record,2001,ecobase project : database and web technologies for environmental information systems,"a. m. ouksel , a. sheth",very large databases,1997 ��,0
1079,the ccube constraint object-oriented database system,"alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen",sigmod conference,1999,infomaster : an information integration system,pascal scott colerfield,mueller,2005 ��,0
1080,infomaster : an information integration system,"arthur m. keller , michael r. genesereth , oliver m. duschka",sigmod conference,1997,information systems research at rwth aachen,"m. yuqing song , yong shi , aidong zhang",vldb,"2003 𐌇字風于字風于丆古下纮会,展细義孟孟已,�",0
1081,"integrating temporal , real-time , and active databases","john a. stankovic , krithi ramamritham , ming xiong , rajendran m. sivasankaran , donald f. towsley",sigmod record,1996,integration-mode-for-linear-sequences,dang dao,vldb,2002 ��: A common toolkit for creating data structures for relational database-formatting,0
1082,information management for genome level bioinformatics,"norman w. paton , carole a. goble",vldb,2001,mml package-descriptor system for the MML schema,"brad j. kupar, diajou jiang",vldb,2003 𐤊�,0
1083,concept based design of data warehouses : the dwq demonstrators,"panos vassiliadis , spyros ligoudistianos , diego calvanese , christoph quix , maurizio lenzerini , matthias jarke , enrico franconi , yannis vassiliou",sigmod conference,2000,workshop report : a conference of users of the library for analysis,sarah and katherine jason,sigmod conference,2000 ___________,0
1084,visdb : a system for visualizing large databases,"hans-peter kriegel , daniel a. keim",sigmod conference,1995,visdb : an automatic database analysis procedure,"jennifer widom , jonathan kriegel , john siegel",sigmod conference,1998 ��,0
1085,materialized view selection and maintenance using multi-query optimization,"krithi ramamritham , hoshi mistry , prasan roy , s. sudarshan",sigmod conference,2001,"support and enhancement for scalable, multisignature, and interleaved quer","pakhar pakhar , jaon jim , hosle pakhar",global event management,1998 𓐦�,0
1086,object query standards,andrew e. wade,sigmod record,1996,a common and standard set of data management tools,andrea mai,cjouz,2003,0
1087,temporal aggregation in active database rules,"iakovos motakis , carlo zaniolo",sigmod conference,1997,constraint on semistructured data,"hailing hukkari, m. koten",vldb,2008 ��1,0
1088,issues in developing very large data warehouses,"vish jumani , lyman do , david van rossum , pamela drew , wei jin",vldb,1998,issues in developing very large data warehouses,"romeh pratta , michael scrocca , mays ijen",vldb,1989 ��,0
1089,solving satisfiability and implication problems in database systems,"sha guo , mark allen weiss , wei sun",acm trans . database syst .,1996,monash (socially constrained relational database systems),bary ANN .,acm trans. site,2005 ��,0
1090,a cost model for query processing in high dimensional data spaces,christian böhm,acm trans . database syst .,2000,a value metric for dynamic state management about metrics,"harper e. erich , sony harper , lily harpe",aqv conference,1999 ��-DEVELOPMENT,0
1091,the jungle database search engine,"linas bukauskas , curtis e. dyreson , michael h. böhlen",sigmod conference,1999,an easy new Java parallel library in realtime,stefan beasley,very big data bases,1996 ��,0
1092,index configuration in object-oriented databases,elisa bertino,vldb j.,1994,a data structure from collections and objects to tables,tunga d.,conference,2001 ��,0
1093,report on dart ' 96 : databases : active and real-time ( concepts meet practice ),"nandit soparkar , krithi ramamritham",sigmod record,1997,report on dart ' 96 : databases : active and real-time (),"tzarela-larzad , hjestín jejl",zamet,1996 _.,0
1094,text databases : a survey of text models and systems,arjan loeffen,sigmod record,1994,post-processing for data-flow modeling,mani seggleston,acm sigmod record,1994 ––,0
1095,an effective deductive object-oriented database through language integration,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,1994,an introductory book in algebra,"m. howards williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,1995 ��0,0
1096,enabling dynamic content caching for database-driven web sites,"qiong luo , divyakant agrawal , wen-syan li , wang-pin hsiung , k. selçuk candan",sigmod conference,2001,query optimisation query : a general feature for database query optimisation,jensclauge@gmail.com,t,2002 ��,0
1097,optimizing multi-feature queries for image databases,"ulrich güntzer , werner kießling , wolf-tilo balke",vldb,2000,The,tayla kampler,very large data bases,2001 _. UNIVERSAL IDENTISTS,0
1098,formal query languages for secure relational databases,"marianne winslett , kenneth smith , xiaolei qian",acm trans . database syst .,1994,formal query languages for secure relational databases,"robert kreib , omen roder LSE conference",nynaelyn LSE conference,1995 ��,0
1099,image mining in iris : integrated retinal information system,"kheng guan goh , wynne hsu , mong-li lee",sigmod conference,2000,dynamic object-oriented databases,,nytz,2010 𒨊�,0
1100,the x-tree : an index structure for high-dimensional data,"hans-peter kriegel , stefan berchtold , daniel a. keim",vldb,1996,the top ten databases for historical data,"michael r. genesereth , abtseh deutsch",table-viewer,1997 ��,0
1101,temporal database system implementations,michael h. böhlen,sigmod record,1995,"data based on JSON documents, strings and strings of any length by name (including for a single document, or a single entry)",j. t. x. y. z.,acm sigmod record,1995 𐌅0,0
1102,static detection of security flaws in object-oriented databases,keishi tajima,sigmod conference,1996,storing security flaws in an object database,keiji tajima,sigmod record,1996 ItemThumbnailImage,0
1103,temporal database system implementations,michael h. böhlen,sigmod record,1995,spatial database systems--a collection of relational databases,"haben, p. germani",voldan .,1997 galitarian,0
1104,ontologies : a silver bullet for knowledge management and electronic commerce - book review,antonio badia,sigmod record,2002,building a framework for managing all the data,tamu sahibro,sigmod record,"2003 "":[ ][ ]",0
1105,formal query languages for secure relational databases,"marianne winslett , kenneth smith , xiaolei qian",acm trans . database syst .,1994,a formal query language for secure relational databases,"c. annals yang , neulong rai",matlab dang,2010 ��OLATE: an algorithm that enables text-based searching for documents for embedded devices/apps by utilizing,0
1106,concept based design of data warehouses : the dwq demonstrators,"panos vassiliadis , spyros ligoudistianos , diego calvanese , christoph quix , maurizio lenzerini , matthias jarke , enrico franconi , yannis vassiliou",sigmod conference,2000,generalizing the schema layout of data storage tables,bern hoe,international conference on management of data,2001 ��col,0
1107,analyzing energy behavior of spatial access methods for memory-resident data,"anand sivasubramaniam , sudhanva gurumurthi , narayanan vijaykrishnan , ning an , mary jane irwin , mahmut t. kandemir",vldb,2001,using long-lived query optimizers & storage strategies in multispecialize tables,"abd eid , luke van den Berg",vldb,1991 ��,0
1108,issues in developing very large data warehouses,"vish jumani , lyman do , david van rossum , pamela drew , wei jin",vldb,1998,requests in writing big documents,"lai hsin , chong ning",marina,2003 ��,0
1109,smooth - a distributed multimedia database system,"christian hanin , roland tusch , carmen riedler , harald kosch , margit lang , lászló böszörményi , christian hofbauer , alexander bachlechner",vldb,2001,support for semantic data,"haun zhan , gwei-zheng",esa-cabola,1999 ��,0
1110,repositories and object oriented databases,philip a. bernstein,sigmod record,1998,metrics for metrics for text and visual data,"jongji jeon , jigang o'kealy",vldb,1997 Interstitial,0
1111,efficient view maintenance at data warehouses,"tolga yurek , divyakant agrawal , amr el abbadi , ambuj k. singh",sigmod conference,1997,information management,"tiffany b. cisneros , diana b. yao , peter-hasson",year,2001 ��[,0
1112,the x-tree : an index structure for high-dimensional data,"hans-peter kriegel , stefan berchtold , daniel a. keim",vldb,1996,the s-tree of data,brian jones,vldb,2011 ��,0
1113,optimizing object queries using an effective calculus,"leonidas fegaras , david maier",acm trans . database syst .,2000,optimization of generalizations,jivadas forludio,alsa dejon,1996 𧌼,0
