,ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,Truth
1936,family tree maker 11.2 collector 's edition,encore,109.95 ,sibelius 4 professional edition,,34.9 ,0
1937,microsoft office small business 2007 full version,microsoft,449.95 ,microsoft office basic edition 2003 license and media,,24.99 ,0
1938,the print shop design suite pro ed sb cs by the print shop,encore software,199.99 ,punch software 26100 punch ! master landscape and home design ( small box ),,105.97 ,0
1939,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation, ,microsoft office 2004 software suite oem mac apple & mac software,,239.95 ,0
1940,adobe indesign cs3 upgrade from pagemaker [ mac ],adobe,199.0 ,home bartending 101 shooters,,2054.99 ,0
1941,adobe photoshop cs3 upgrade [ mac ],,320.25 ,premiere pro cs3 mac upgrade,,249.99 ,0
1942,apple logic pro 7.2 upgrade,apple,299.0 ,pcnf0040 pc-cillin internet security 2007 complete package 3 users federal win,,259.95 ,0
1943,century software tinyterm plus v. 4.0 complete product,century software,25.97 ,encore software 10033 encore the print shop v. 21.0 complete product print management 1 user ( s ) complete product standard pc,,19.99 ,0
1944,registry mechanic by encore software,,46.52 ,encore software 11253 brain food games : cranium collection 2006 sb cs by encore,,149.99 ,0
1945,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,adobe,1482.0 ,adobe premiere pro cs3 academic,,339.99 ,0
1946,steinberg sequel ( pc or mac ) music creation & performance software,steinberg,129.0 ,emc retrospect 7.5 professional for windows upgrade,,99.99 ,0
1947,vegas movie studiodvd +8 plat,sony media,129.95 ,punch ! 5 in 1 home design,sony creative software,92.99 ,0
1948,apple . mac 4.0 online service family pack,apple,179.95 ,microsoft windows vista business upgrade license 1 pc english,,168.99 ,0
1949,quark xpress 7 ( no returns ),quark,714.99 ,nova development ghw humorous greeting card factory,,29.99 ,0
1950,adobe captivate 2.0,,598.95 ,adobe captivate 2 software for windows presentation software,,19.99 ,0
1951,sound forge 9.0,sony media,399.96 ,icopydvds2 ultra by digital wunders,,29.9 ,0
1952,the print shop 21 deluxe by broderbund,encore software, ,encore software 10038 encore the print shop v. 21.0 deluxe print management pc,,34.99 ,0
1953,instant immersion german deluxe 2.0,topics entertainment,39.99 ,instant immers german dlux 2.0,,36.11 ,0
1954,punch ! home design architectura series 18,punch ! software,129.99 ,punch software 42100 punch ! home design architectural series 18 ( small box ),punch software,1699.0 ,0
1955,jumpstart advanced 3rd grade v2 .0,knowledge adventure,19.99 ,knowledge adventure inc. jumpstart 4th-6th grade v 2.0 b43,,145.73 ,0
1956,instant immersion japanese ( audio book ) ( audio book ),,39.99 ,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,adobe,19.95 ,0
1957,paper art : gift wrapping,arc-media-inc ., ,paper art volume 2 : gift wrapping,,6.95 ,0
1958,instant immers italian dlux 2 .,topics entertainment, ,chessmaster 9000 ( mac ),feral interactive,36.11 ,0
1959,academy award winners,yamaha,23.59 ,eu063av aba microsoft windows xp professional license and media 1 user cto english -,,809.0 ,0
1960,microsoft windows terminal server 2003 client additional license for users - 5 user,microsoft,669.0 ,r18-00144 microsoft windows server license & software assurance 1 cal open business,,41.58 ,0
1961,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0 ,microsoft office student and teacher edition 2004 macintosh,,2054.99 ,0
1962,instant immers german dlux 2.0,topics entertainment,36.11 ,elementary school success deluxe 2006,,49.99 ,0
1963,microsoft crm professional cal 3.0 product upgrade license pack user cal,microsoft software,9980.0 ,office pro 2007 upgrade microsoft 269-10294,,257.71 ,0
1964,family tree maker version 16 collectors edition,encore software, ,encore software 10861 family tree maker version 16 collectors edition sb cs,,199.0 ,0
1965,microsoft windows terminal server 2003 client additional license for users - 5 user,microsoft,688.99 ,microsoft r18-00908 windows server 2003 client access license 20-pack ( per user ),,199.0 ,0
1966,internet cleanup 3.0,aladdin systems,29.99 ,allume internet cleanup 3.0,,24.99 ,0
1967,adobe photoshop cs3 extended for mac upgrade,adobe,329.99 ,punch ! home design architectural series 4000 v10,,45.97 ,0
1968,omniweb 5.0,omni group,29.99 ,punch ! professional home design platinum v10,,23.99 ,0
1969,mediafour macdrive 6 access mac partition in windows,,43.99 ,adventure workshop preschool ( jewel case ),,29.99 ,0
1970,got game entertainment exclusive 00050 scratches : directors cut,got game,15.58 ,git comic book library collector 's edition vol . 1,,49.99 ,0
1971,palo alto software mpd9 palo alto marketing plan v. 9.0 pro complete product business planning 1 user complete product standard pc,palo-alto-software,179.0 ,computrace lojack for laptops 1 year license ( win 2000 xp ),,99.95 ,0
1972,instant immersion italian deluxe 2.0,topics entertainment,49.99 ,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),topics entertainment,129.99 ,0
1973,x-oom mp3 radio recorder windows ),x-oom, ,mp3 radio recorder for ipod,adobe software,1399.0 ,0
1974,adobe photoshop cs3 upgrade [ mac ],adobe,199.0 ,adobe ( r ) photoshop ( r ) album 1.0,,49.88 ,0
1975,panda internet security 2007 3-user,panda software,63.35 ,f-secure internet security 2007 3 pcs ( global marketing partners ),global-marketing-partners,429.0 ,0
1976,apple garageband jam pack : world music,apple,99.0 ,knowledge adventure inc. 20223 jumpstart world 1st grade mini box,,19.99 ,0
1977,adobe after effects cs3 professional software for windows effects software,adobe,999.0 ,aspyr command and conquer generals deluxe mac,,998.95 ,0
1978,route 66 route canada ( french ),, ,microsoft onenote 2007,,35.98 ,0
1979,microsoft money 2007 home and business ( pc ),microsoft,79.95 ,netmanage upg rumba unix-hp edition level 902453-007-c ),,106.48 ,0
1980,epson storyteller photo book creator 8 x 10 ( 20 pages ),epson,29.99 ,sibelius 4 professional edition,,23.61 ,0
1981,varmint hunter ( jewel case ),encore,9.99 ,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59 ,0
1982,registry mechanic 5.x pc system repair,pc tools,25.49 ,22798 vsi-fax license 8 additional ports linux unix win,, ,0
1983,microsoft mappoint 2006 standard edition,microsoft,299.0 ,microsoft ( r ) office 2004 for mac student and teacher edition,,146.95 ,0
1984,microspot macdraft professional ( mac ),microspot ltd.,349.99 ,microspot macdraft professional edition,,249.99 ,0
1985,elementary school success deluxe 2006,topics entertainment,49.99 ,steinberg sequel ( pc or mac ) music creation & performance software,steinberg,15.9 ,0
1986,quickbooks pro 2007 small business financial software,intuit,199.95 ,intuit quickbooks pro 2007 software for windows tax & finance software,microsoft,179.95 ,0
1987,photoshop elements 4 mac retail eng 1u ( 19230169 ),adobe,79.99 ,adobe photoshop elements 4.0 mac,,17.9 ,0
1988,warlords iii darklords rising,interplay,69.95 ,apple ilife '06 ( mac dvd ) [ older version ],,11.95 ,0
1989,procurve mobility manager 1.0 is a plug-in module for procurve manager plus 2.0,hewlett packard, ,j8990a hp procurve mobility manager v. 1.0 license and media 1 user win,,49.95 ,0
1990,roxio toast 8 titanium,roxio,99.95 ,roxio toast 8 titanium cdr software,onone software,82.99 ,0
1991,math success ( tm ) deluxe 2007,topics entertainment,49.99 ,dvo enterprises inc. cookn low fat,,49.99 ,0
1992,apple mac os x v10 .4 tiger software family pack apple & mac software,,199.0 ,micromat inc. diskstudio,,43.36 ,0
1993,zonealarm internet security suite,zone labs,49.99 ,absolute software lfl-m2-36 computrace lojack for laptops 3 year license mac 10.2 or higher,,49.99 ,0
1994,quickbooks premier non-profit edition 2005,,499.95 ,intuit inc 284216 qckbks prem nonprofit ed 2005,,404.0 ,0
1995,microsoft windows xp professional full version with sp2,microsoft,299.99 ,punch software 14100 punch ! professional home design suite for windows,punch software,62.99 ,0
1996,encore software 11610 scrabble with bonus clue win 98 me 2000 xp,encore,19.99 ,10568 hoyle puzzle & board games 2005 complete package 1 user pc cd win,,18.97 ,0
1997,hollywood volume 1,yamaha,31.95 ,phillip keveren 501056 hollywood volume 1,,29.99 ,0
1998,sony sound forge 9 boxed upgrade,sony media,232.05 ,sony creative software sfas9000 sound forge audio studio 9,,239.99 ,0
1999,nero 8 ultra edition,nero inc.,99.95 ,nero inc nero 8 ultra edition,,88.83 ,0
2000,sibelius 4 professional edition,sibelius-software-ltd .,599.99 ,microsoft windows vista business full version,sibelius-software-ltd .,129.95 ,0
2001,punch ! 5 in 1 home design,punch ! software,39.99 ,master server-upg,,174.99 ,0
2002,punch ! 5 in 1 home design,punch ! software,35.97 ,punch software 24100 punch ! 5 in 1 home design complete product architectural 1 user complete productcomplete productstandard pc,,199.99 ,0
2003,microsoft office & windows training,topics entertainment,29.99 ,instant immersion italian deluxe v2 .0 ( large box ),,29.99 ,0
2004,microsoft 392-02322 ae frontpage 2003,microsoft,109.95 ,omnioutliner professional 3.0,,87.99 ,0
2005,onone plug-in suite 3 for adobe photoshop,,393.68 ,onone software plug-in suite full,,29.99 ,0
2006,final cut express 2.0 upgrade,apple computer,99.99 ,adobe cs3 web premium upgrade,apple software,199.0 ,0
2007,absolute software lfl-m2-12 computrace lojack for laptops 1 year license mac 10.2 or higher,absolute software,99.95 ,punch software 14100 punch ! professional home design suite for windows,,44.97 ,0
2008,adobe creative suite cs3 design standard [ mac ],,1199.0 ,19500220 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48 ,0
2009,f-secure internet security 2007 3 pcs,global-marketing-partners,79.99 ,power production storyboard quick 5 software for mac and windows animation software,,89.99 ,0
2010,microsoft office mac 2004 english 3pk dsp 731-01163 ),, ,microsoft office 2004 software suite oem mac apple & mac software,,449.95 ,0
2011,weekly reader mastering high school 2008,fogware publishing,29.99 ,fogware publishing weekly reader ls mastering high school 2008,,161.73 ,0
2012,adobe creative suite cs3 production premium,adobe,1699.0 ,diskeeper 2007 professional,,46.95 ,0
2013,great invasions,strategy first,34.07 ,adobe photoshop cs3 upgrade [ mac ],,145.99 ,0
2014,professor teaches excel & word,individual software,19.99 ,individual software professor teaches excel & word,,19.99 ,0
2015,microsoft data analyzer 2002,microsoft,179.0 ,microsoft ho2-00003 data analyzer 2002 complete package 1 user,punch ! software,154.99 ,0
2016,webroot spysweeper antispyware 3 user,webroot software,39.99 ,nero inc nero 8 ultra edition,,99.95 ,0
2017,adobe photoshop cs3 upgrade [ mac ],adobe,199.0 ,adobe photoshop cs3 for mac upgrade,csdc,189.99 ,0
2018,c8d-00006 microsoft dynamics crm small business edition v. 3.0 license 20 user c,microsoft,449.95 ,adobe premiere pro cs3,,9654.16 ,0
2019,microsoft word 2004 upgrade ( mac ),,109.99 ,abacus usa/world extreme landscapes bundle,abacus,349.95 ,0
2020,adobe acrobat standard 8.0,adobe,449.99 ,adobe acrobat v8 .0 professional for mac,microsoft,29.99 ,0
2021,adobe audition 2.0 upgrade,adobe,129.0 ,adobe after effects cs3,,999.0 ,0
2022,microsoft windows vista ultimate upgrade,microsoft,239.95 ,punch software 14100 punch ! professional home design suite for windows,,62.99 ,0
2023,microsoft licenses word olp c ( 05903871 ),microsoft licenses,111.78 ,microsoft 059-03871 molpc word sa,,9.99 ,0
2024,national geographic photo gallery ( jewel case ),topics entertainment,9.99 ,national geographic photo gallery topics,,609.99 ,0
2025,galaxy of games 5000,2k games,16.62 ,microsoft office small business 2007,,735.33 ,0
2026,encore software 10612 creating keepsakes scrapbook designer deluxe v. 3 sb cs,riverdeep-learning-company,39.99 ,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0,,139.51 ,0
2027,matchbox cross-town heroes,,19.99 ,matchbox cross town heros,absolute software,14.9 ,0
2028,safekeeper plus,bling,39.99 ,bling software limited safekeeper plus,,34.75 ,0
2029,sony online entertainment gods & heroes rome rising,sony-online-entertainment,49.99 ,apple apple mac os x server 10 4 7 10 client,sony-online-entertainment,99.95 ,0
2030,microsoft visual studio professional 2005 upgrade,microsoft software,549.0 ,microsoft word 2007 upgrade ( pc ),,109.95 ,0
2031,singleclick network now ! pro,encore software,34.97 ,microsoft windows xp professional edition ( upgrade ),microsoft,109.99 ,0
2032,palo alto marketing plan pro 9.0,palo-alto-software,179.0 ,palo alto software mpd9 palo alto marketing plan v. 9.0 pro complete product business planning 1 user complete product standard pc,palo-alto-software,369.0 ,0
2033,zoo tycoon 2 : marine mania expansion,,25.99 ,zoo tycoon for windows,,19.99 ,0
2034,aircraft collector 's second edition,,19.95 ,family tree maker 16 collectors edition,,33.89 ,0
2035,microsoft visual studio professional 2005 upgrade,microsoft software,549.0 ,adobe cs3 flash professional upgrade,,859.96 ,0
2036,steinberg sequel ( pc or mac ) music creation & performance software,steinberg,164.95 ,steinberg studio case 2 music production system educational discount music production software,,79.99 ,0
2037,poetry fiction and drama ( win/mac ) ( jewel case ),fogware publishing,9.99 ,poetry fiction and drama ( win/mac ) ( jewel case ) ( 10172 ),entertainment partners,9.59 ,0
2038,webroot software inc 52310 spy sweeper with antivirus/child safe 1-pc win 2000 xp vista,webroot software,37.97 ,40y9223 computrace lojack for laptops subscription package 4 years 1 notebook -,,49.99 ,0
2039,instant immersion german v2 .0 ( pc & mac ),topics entertainment,29.99 ,instant immersion japanese ( audio book ) ( audio book ),panda software,19.95 ,0
2040,microsoft office frontpage 2003 academic version windows ),,109.95 ,microsoft office outlook 2007,encore software,39.99 ,0
2041,sym clt security 3.1 scs media cd en,symantec media,28.0 ,symantec 11105054 sym web sec win 3.0 media cd en,,17.49 ,0
2042,synet pc sharing kit ( w/17ft usb ext.cable ),synet-electronics-inc ., ,synet electronics inc. synet pc sharing kit ( w/17ft usb ext.cable ),,199.99 ,0
2043,microsoft w87-02380 office sbe 2007 win32,microsoft,449.95 ,microsoft onenote 2007 upgrade,microsoft,79.95 ,0
2044,emc retrospect 7.5 professional for windows upgrade,dantz,62.99 ,punch software 14100 punch ! professional home design suite for windows,punch software,799.0 ,0
2045,instant immersion french deluxe 2.0,topics entertainment,17.55 ,topics entertainment instant immersion german 2.0,century software, ,0
2046,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0 ,sound studio 3 for mac,,934.99 ,0
2047,peachtree by sage premium accounting for manufacturing 2007 multi user ( up to 5 users ),sage software,1199.99 ,instant immers spanish dlux 2,,36.11 ,0
2048,belight swift publisher page layout software,global-marketing-partners,39.99 ,encore software 12431 adventure workshop 8 4th-6th,global-marketing-partners,19.99 ,0
2049,mylabels premium,language-engineering-co-llc,79.99 ,mediafour macdrive 6 for windows,,71.99 ,0
2050,sunset boulevard,,31.95 ,mike garson andrew lloyd webber andrew lloyd webber favorites featuring sunset boulevard,sage software,23.59 ,0
2051,adobe creative suite cs3 production premium upgrade,adobe,799.0 ,19700045 adobe creative suite 3 web premium complete package 1 user cd mac univ,,1691.87 ,0
2052,adobe premiere pro cs3,adobe,799.0 ,adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh,topics entertainment,723.95 ,0
