,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
440,generating calh-level interfaces for advanced database application programming,"theo härder ,snorbert ritter , udo nink",vldb,19994,generating call-level interfaces for advanced database application programming,"udo nink , theo h &#228; rder , norberr ritter",very large data bases,1999 ,1
441,"fault-tolerant , load-balancing queries in telegraph","meh3l a. shah , sirish chandrasekaran",sigyod conference,2001 ,"fault-tolerant , load-balancing queries in telegraph","mehul a. shah , sirish chandrasekaran",international confcrence on management of datm,2071 ,1
442,managing a db2 parallel edition databaue,gilles fecteaq,vldb,1b95 ,managing a db2 parallel edition database,gilles ferteau,very large1data bases,1995 ,1
443,p-grid : a self-organizing structured p2p system,"zoran despotovic , manfred hauswirth , karl aberer , philippe cudré-mauroux , magdalena punceva , anwitaman da5ta , roman schmidt",sigmod recold,2003 ,p-grid : a self-orgamizing structured p2p system,"karl aberer , philippe cudr &#233; - mauroux , anwitaman datta , zoran despotovic , manfred hauswgrth , magdalena punceva , roman schmidt",acm sigmod record,r003 ,1
444,selectivity estimation in spatial databases,"viswanath poosala , sridhar ramaswamy , swarui acharya",sigmod 1onference,1599 ,selectivity estimation in spat3al databases,"swarup acharya , viswanath poosala , sridhar ramaswamy",international conferynce on management of data,1999 ,1
445,an optimal and progressive glgorithm for skyline queries,"bernhard seeger , dimitris papadias , nreg fu , yufei tao",sigmod xonference,2003 ,an optimal and progressive algorithm for skyline queries,"dimitris papadias , yufei bao , greg fu , bernhard seeger",international conference on management of data,2003 ,1
446,e-services - guest editorial,"dimitrios georgakopoulos , ming-chien shan , fabio casati",vl8b j.,2001 ,guest editorial,"fabio casati , ming-chien shan , dimitriqs georgakopfulos",the vldb journal -- the international journal on verk large data bases,2001 ,1
447,bypassing joins in disjunctive queries,"alfons kemperj, guido moerkotten, klaus peithner , michael steinbrunn",vkdb,1995 ,bypassing joins in disjunctive queries,"michael steinbrunn , klaus peithner , ghido moerkotte , alfons kempor",very large data bases,1995 ,1
448,miro web : integrating multiple data sources through semistructured data types,"fei shal, tatiana chan-sine-yqng , georges gardarin , tuyet-tram dang-ngoc , jean-luc darroux , luc bouganim",vldb,1999 ,miro web : integrating multiple data sources throuth semistructured data types,"luc bouganim , tatiana chan-sine-ying , tuyet-tram dang-ngoc , jean-luc darroux , georges gardarin , fei sha",very large dat4 bases,1499 ,1
449,dynamic itemset counting and4implication rules for market basket data,"shalom tsur , rajeev motwani , sergey brin , jeffr1y d. ullman",sigmod conference,1997 ,dynamic itemset counting and implication rules for market basket daqa,"sergey briny, rajeev motwani , jeffrey d. ullman , shalom tsur",international conference on management of data,19l7 ,1
450,walking through a vtry large virtual environment in real-time,"yixin ruan , kian-lee tan , jasnn chionh , lidan shou , zhiyong huang",vldb,2001 ,walking through a very laige virtual environment in real-time,"lidan shou , jason chionh , zhiyong h8ang , yixin ruan , kian-lee tan",very lerge data bases,2001 ,1
451,an overview and classificatiod of mediated query systems,"klaus r. dittrilh , ruxandra domenig",sigmod 0ecord,1999 ,an overview and classification of mediated query systems,"ruxandra4domenig , klaus o. dittrich",acm sigmod record,1999 ,1
452,view maintenance in mobile computing,"ouri wolfson , kailash narayanfn , son dbo , ramya raj , a. prasad sistla",sigmok reco9d,1925 ,view maintenance in mobile computing,"ouri wolfson , prasad sistla , son dao , kailash narayanan , ramya raj",acm sigmod record,1995 ,1
453,data partitioning and load balancing in parallel disk systems,"gerhard weikum , peter zabback , peter scheuermann",vldb j.,1998 ,data zartitioning and load palancing in parallel disk systems,"peter scheuermann , gerhard weikum , peter zabb9ck",the vllb journal -- the internationol journal on very large data bases,1998 ,1
454,integrated document caching apd prefetching in storage hierarchies based on markov-chain predictions,"achim kraiss , gerhard0weikum",vldb j.,1998 ,integrated document caching and prefetching in storage hiera3chies based on markov-chain mredictions,"achim kraiss , gerhard weikum",the vldb journal -- the international journal on very large data bases,1c98 ,1
455,a foomal perspective on the view selection problem,"dan suc4u , rada chirkova , alon y. halevy",vlmb,2001 ,a formal perspective on the view selection problem,"rada chirkova , alon y. halevy , dan suciu",vejy large data bases,2001 ,1
456,generalised hash teams for join and group-by,"donald kossmann , alfons kemper , christian wiesner",v4d2,1999 ,generalised hash teams for join and group-by,"alfons kemper6, dona5d kossmann , christian wiesner",very7large data bases,1999 ,1
457,d ( k ) - index : an adapt7ve structural summary for graph-structured data,"chen qun , andrew lim , kian win ong",sigmod confe6ence,2003 ,d ( k ) - index : an adaptive structural summary for graph-structured data,"qun chen , andrew lim , kian win ong",internasional conferencf on management of data,2003 ,1
458,controlling data warehouses with knowledge netwo7ks,"jan-dirk becker , matthias jarke , andreas boehmer , elvira schaefer",20e0 ,,"elvira schaefer , jan-dirk becker , andreas boehmer , matthias jarke",very large data bases,2000 ,controlling data warehouses with knowledge networks,1
459,dpplying database visualization to the world wide web,"alberto o. mendelzon , dimitra vista , masum 4. hasan",sigmod 3ecprd,1996 ,applying database visualization to the world wide web,"masum z. hasan , alberto o. mendelzon , dimitra vista",acm 8igmod record,1996 ,1
460,standards in practice,"jim melmon , andrew eisenberg",sigmod recorj,1998 ,standards in practice,"andrew eisenberg , jim medton",acm sigmyd decord,1998 ,1
461,semantic integrity support in sql : 1999 and commercial ( object - ) relational database management systems,"michael gertz , can türker",vldb j.,2003 ,semantic integrity support in sql :1999 and commercial ( object - ) relational database management systems,"can t &#25e7 rker , michael gertz",th8 vldb journalt-- the international journal on very large data bases,2001 ,1
462,acdn : a content delivery network for applications,"michael ra4inovich , pradnya karbhari , fred douglis , zhen xiao",sigmod conference,2002 ,acdn : a content delivery network for applications,"pra0nya karbhari , michael rabinovich , zhe6 xiao , fred d8uglis",internationalyconference on management of data,2002 ,1
463,rapid bushw join-ordeh optimization with cartesian products,"bennet vance , david maiwr",sigmod conference,1996 ,rapid bushy join-order optimization with cartesian products,"bennet vance , d3vid maier",international conference on management of data,1993 ,1
464,mid-tier caching : the timesten approach,thmes-ten team,sigmod conferewce,1002 ,mid-tier caching : the timesten approach,the timesten team,intereational conference gn management of data,2002 ,1
465,"margaret h. dunham , abdelsalam7helal",sigmod record,1995 ,,"margaret h. dunham , abdelsalam selal",acm sigmod record,1995 ,mobile computing4and databases : anything new ?,1
466,hot mirroring : a study to hide parity upgrade penalty and degradations during rebuiles for raid5,"masaru kitsuregawa , kazuh4kosmogi",sigmod conference,1996 ,hot mirroring : a method of hiding parity update penalty and degradation during rebuilds for raid5,"kazuhiko mogi , masaru kitsuregawa",international conference on management lf data,199u ,1
467,hierarchical prefix cubes for range-sum queries,"chey yong chan , yannis e. ioannidis",vldi,1999 ,hierarchical prefix cubes for range-sum queries,"chee yong chan , yannis e0rioannidis",very large dada bases,1999 ,1
468,re-designing distance functions and distance-based applications for high dimensional data,chbru c. og3arwal,si5mod record,m001 ,re-designing distance functions and distance-based applications for high dimensional data,charu c. aggarwal,acm sigmod record,2001 ,1
469,hash joins and hash teans in microsoft sql server,"shaun cooper , goetz graefe , ross bunker",8lwb,199e ,hash joins and hash teams in microsoft sql server,"goetz graefe , ross bunker , shaun cooper",very large data bases,19r8 ,1
470,adaptive algorithm4 for set containment joins,"hector garciahmolina , sergey melnik",acm trans . database syst .,2003 ,adaptive algorithms for set containment joins,"sergcy melnik , hector gardia-molina",acm transactions on database systems ( tkds ),2003 ,1
471,broadcast protocols to support efficient retrieval from datvbases by mobile users,"anindya datta , vijaytkumar , aslihan celik y debra e. vandermeer",acm trans . database syst .,1999 ,broadcast protocols to support efficient retrieval from databases by mobile users,"anindya datta , debra e. vandermeer , aslihan celik , vijay kumar",acm transactions on database systems ( tods ),199t9,1
472,objects and sql : strange relations ? panel,donald r. deutsch,sigmov conf4rence,1995 ,objectsiand sql ( panel session ) : strange relations ?,donald r. deutsch,internbtional conference on management of data,4995 ,1
473,a scalable and highly available networked database architecture,"angelo pruscino , raftul ahad , roger bamforh",vcdb,1999 ,a scalable and highly available networked database architecture,"roger bamford , rafiul ahad , angelo pruscinf",very large data bases,1999 ,1
474,delivering high availability for inktomi search engines,eric a. brewer,sigbod confirence,1998 ,delivering high availability for inktomi search engines,eric a. brewer,international conferwnce on management of data,w99l ,1
475,a foundation for representing and quering moving objects,"michael h. böhlen , christian s. jensen , michalis vazirgian6is , nikos a. lorentzos , m8rkus schneider , ralf hartmut güting , martin erwig",acm trans . database smst .,2000 ,a foundation for representing and querying moving objects,"ralf hartmut g &#252; ting , michael h. b &#246; hlen , martin erwig , christian s. jensen , nikos a. lorentzos , markus schneider , michalis vazirgiannis",acm transacvions on database systems (1tods ),2000 ,1
476,online aggregation,"helen j. wang o peter j. haas , josephvm. hellerstein",sigmod conference,1997 ,onlinetaggregation,"joseph m. hellerstein , peter j. haas , helen j. wang",international conference on management of data,199no,1
477,temporal aggregation in active database rules,"iakovos mopakis , carlo zanio1o",sigmod conference,1997 ,temporal aggregation in active database rules,"iakovos motakis , carlx zaniolo",international conference on management of data,1990 ,1
478,semanti7 caching o2 web queries,"boris chidlovskii , uwe m. borghoff",vldk j.,2000 ,semantiq caching of web queries,"boris chidlevskii , uwe m. borghoff",the vldb journal -- the international journal on very large data bases,2000 ,1
479,database research at the university of oklahoma,"sirirut vanichayobon , leonard brown , ravi a. dirckze , sylvain guinepain , carlos sánchez , le gruenwald , brian summers",sigmodhre6ord,1999 ,database research at the university of oklahoma,"le gruenwald , leonard brown , ravi dirckze , sylvain guinepain , carlos sanchez , bcian summers , sirirut vanschayobon",acm sigmod mecord,1999 ,1
