,ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,Truth
1036,adobe acrobat 7.0 professional,adobe,449.99,adobe creative suite 3 flash professional cs3,,205.99,0.0
1037,netmanage rumba unix-hp edition v. 7.3 upgrade license 902453-006 ),netmanage,,hoyle casino 2006 edition expansion pack mac os x v. 9.8.7.0-d pc,,19.85,0.0
1038,adobe creative suite cs3 web standard [ mac ],adobe,999.0,adobe creative suite 3 onone design standard upsell,,1449.99,0.0
1039,lego island 2 : the brickster 's revenge ( xp compatible version ),lego media,,the print shop,,41.61,0.0
1040,ringtone media studio 2,laplink,19.95,m-audio pro 7.2 software for music production software,,109.99,0.0
1041,microsoft licenses word olp c ( 05903871 ),microsoft licenses,205.73,microspot hd v. 4.0 complete package 1 pc apple mac,,129.05,0.0
1042,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft word 2007 upgrade,,449.99,0.0
1043,tonka town ( jewel case ),atari,9.99,a-series,,17.05,0.0
1044,mavis beacon 17 standard,encore software,19.95,panda software 10258 encore music creation software mac easy win basic 10,,29.99,0.0
1045,adobe flash pro cs3 [ mac ],adobe,699.0,adobe cs3 design standard upgrade,,859.99,0.0
1046,instant immersion german deluxe 2.0,topics entertainment,39.99,instant immersion 33 languages,,16.97,0.0
1047,learning quickbooks 2007,intuit,39.95,quicken 2007 for students and teachers,,749.95,0.0
1048,adobe soundbooth cs3 [ mac ],adobe,199.0,adobe cs3 academic,,329.99,0.0
1049,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft ( r ) windows xp home basic upgrade ( tm ),,157.95,0.0
1050,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,microsoft ( r ) windows vista ( tm ) home basic upgrade ( tm ),,959.99,0.0
1051,adobe indesign cs3 upgrade from pagemaker,adobe,199.0,adobe indesign cs3 for mac,,199.99,0.0
1052,quarkxpress 7 for mac/win .,quark,1289.42,proportional qpress for windows professional editing software,,835.17,0.0
1053,adobe illustrator cs3 upgrade from freehand [ mac ],adobe,199.0,adobe cs3 master collection,,394.99,0.0
1054,adobe premiere pro cs3,adobe,799.0,instant immersion spanish audio deluxe,,229.99,0.0
1055,zonealarm wireless security,encore software,29.99,t-shirt publisher deluxe,,36.87,0.0
1056,photo explosion deluxe 3.0,nova development,49.99,photo explosion deluxe 3.0 media,,16.05,0.0
1057,the print shop 22 deluxe,encore,49.99,printshop 22 deluxe digital upgrade,,69.99,0.0
1058,quickbooks premier professional services edition 2007,intuit,399.95,quickbooks pro 2007,,199.99,0.0
1059,adobe illustrator cs3 upgrade [ mac ],adobe,199.0,adobe cs3 design standard upgrade,,790.99,0.0
1060,adobe fireworks cs3 [ mac ],adobe,299.0,adobe production premium,,145.99,0.0
1061,microsoft excel 2004 ( mac ),microsoft,229.99,microsoft ( r ) windows ( r ) xp home edition with sp2,,205.99,0.0
1062,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,adobe creative suite cs3 production premium upsell,,687.52,0.0
1063,microsoft virtual pc for mac 7.0 with windows 2000,microsoft,249.99,microsoft ( r ) business version 10,,19.99,0.0
1064,stuffit deluxe 11,aladdin systems,79.99,adobe creative suite 3 web standard complete package 1 user academic cd mac,,36.97,0.0
1065,microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft ( r ) visual studio team edition for software architects 2006 with mappoint,,413.29,0.0
1066,cakewalk sonar home studio 6,cakewalk,139.0,encore software 11100 sonar home studio for windows 7 professional audio,,19.95,0.0
1067,punch super home suite 3.0,punch ! software,49.99,punch software pro home design suite professional home design,,49.99,0.0
1068,quickbooks premier nonprofit edition 2007,intuit,399.95,quicken ( r ),,17.95,0.0
1069,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,adobe cs3 design standard,,609.99,0.0
1070,best of slots 2 ( jewel case ),masque publishing,9.99,peachtree by sage premium accounting for nonprofits 2007 ( pc ),sage software,39.99,0.0
1071,adobe dreamweaver cs3 upgrade,adobe,199.0,adobe premiere pro cs3,,29.99,0.0
1072,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,wasp bar code labeler complete package 3 users std cd -,,62.97,0.0
1073,adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,adobe after effects cs3 design standard,,849.0,0.0
1074,quickverse bible premier suite,individual software,39.99,quickverse bible 7.0 ( jc ),,199.99,0.0
1075,adobe creative suite cs3 design standard upgrade [ mac ],adobe,399.0,adobe cs3 design standard upgrade,,199.99,0.0
1076,adobe creative suite cs3 design standard upgrade,adobe,399.0,adobe cs3 web premium upgrade,,811.99,0.0
1077,netmanage rumba web to host as400 ed v4 .2 910620-000 ),netmanage,,netmanage rumba premier accounting software for windows tax & finance software,,459.72,0.0
1078,sound forge audio studio 9,sony media,69.59,foglords ( m-audio studio 8,sony media,16.99,0.0
1079,adobe creative suite cs3 production premium,adobe,1699.0,adobe indesign cs3 for mac,,649.99,0.0
1080,cell phone software solution,susteen,113.1,microsoft ( r ) money 2007,,109.99,0.0
1081,microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft windows server 2003 client additional license for devices 8 pack ( lb ),,189.99,0.0
1082,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,m-audio pro tools m-powered 7.3 m-audio compatible m-powered,,192.52,0.0
1083,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0,adobe production studio,,549.0,0.0
1084,peachtree by sage complete accounting 2007,sage software,269.99,sage software 20100 sage software pro 2007,,209.99,0.0
1085,microsoft windows xp professional full version with sp2,microsoft,299.99,adobe creative suite 3 design premium upgrade,,922.59,0.0
1086,microsoft windows small business server cal 2003 license pack 20 client addpack device,microsoft software,,microsoft windows win 98 me 2000 xp,,742.71,0.0
1087,instant immersion spanish audio deluxe,topics entertainment,39.95,topics entertainment instant immersion translator deluxe,,43.99,0.0
1088,bodyworks 6.0 25-user building site license,learning company,399.95,elementary advantage 2007 upgrade,,20.9,0.0
1089,instant immersion language lab deluxe edition,topics entertainment,,instant immersion inc. 2.0,,18.95,0.0
1090,adobe cs3 design standard macosx dvd,adobe,399.0,adobe cs3 design standard macosx dvd,,731.36,0.0
1091,printmaster 17 platinum by encore software,encore software,39.99,encore software 1112 platinum with encore software,,14.53,0.0
1092,onone essentials for adobe photoshop elements version 2 full,onone software,59.95,onone software ipod photoshop elements ( mac ) ( s ),,549.99,0.0
1093,clickart fonts ( 2006 ) by encore,encore software,19.99,encore software 11287 encore logos & home design,,34.14,0.0
1094,instant immersion spanish deluxe 2.0,topics entertainment,49.99,instant immersion spanish deluxe 2.0,topics entertainment,,0.0
1095,microsoft entertainment pack ce,microsoft,49.5,microsoft ( r ) money 2004 ( mac ),,199.99,0.0
1096,instant immersion french deluxe 2.0,topics entertainment,49.99,instant immers italian f-4 jc,,19.36,0.0
1097,instant immersion german audio,topics entertainment,,instant immers italian dlx 2 ( audio book ),,79.99,0.0
1098,reference success deluxe 2006,topics entertainment,49.95,instant immersion spanish ( audio book ),,99.95,0.0
1099,emc retrospect 7.5 professional for windows upgrade,dantz,,dantz production studio ( jce-th6 ) platinum,,14.99,0.0
1100,calendar creator 10,broderbund,29.99,mcdraft professional 2007,,33.9,0.0
1101,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft ( r ) windows ( r ) xp professional full version with sp2,,99.95,0.0
1102,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft ( r ) works suite 2007,,249.99,0.0
1103,solitaire antics deluxe,masque publishing,,peachtree by sage premium accounting for nonprofits 2007,sage software,50.99,0.0
1104,panda antivirus 2007,panda software,29.95,peachtree by sage premium advanced microsoft windows vista business basic upgrade ( vista ),,826.36,0.0
1105,microsoft windows xp professional full version with sp2,microsoft,299.99,microsoft windows vista business full version with sp2,,639.99,0.0
1106,punch ! master landscape & home design,punch ! software,99.99,punch software 9100 punch ! master landscape & home design,punch software,59.99,0.0
1107,adobe creative suite cs3 master collection upsell,adobe,1999.0,adobe cs3 design standard upgrade,,29.99,0.0
1108,ca internet security suite 2007 3 user,computer associates,69.95,dacus internet security suite 2007 upgrade,dacus,99.95,0.0
1109,sibelius 4 educational edition,sibelius-software-ltd .,329.0,sibelius 5,,824.58,0.0
1110,instant play guitar deluxe v2 .,topics entertainment,39.48,instant play guitar deluxe ( jewel case ),,25.56,0.0
1111,apple final cut studio 2 upgrade from final cut pro ( mac ),apple,699.0,final cut studio 2 professional ( mac ),,199.99,0.0
1112,microsoft mappoint 2006 standard edition,microsoft,299.0,microsoft mappoint 2006 with msdn premium,,1649.99,0.0
1113,acrobat professional 8 ( windows ),adobe,273.0,adobe creative suite 3 production premium upsell,,145.59,0.0
1114,quicken legal business pro 2007,nolo press,79.99,quicken ( r ) premier 2007,,99.99,0.0
1115,instant immersion german v2 .0 ( pc & mac ),topics entertainment,29.99,topics entertainment instant immersion language lab deluxe,,1629.99,0.0
1116,webroot spy sweeper antispyware 5.x,webroot software,29.95,webroot spy sweeper antispyware 5.5 lb pack,,36.95,0.0
1117,quickbooks pro 2007 small business financial software,intuit,199.95,total 3d home architect landscape v. 8 by encore software,,47.95,0.0
1118,microsoft windows vista ultimate full version [ dvd ],microsoft,399.95,microsoft onenote 2007 upgrade,,89.99,0.0
1119,adventure workshop 4th-6th grade 7th edition,encore software,19.99,panda software pacman pc dvd,,49.43,0.0
1120,the sims 2 : open for business expansion pack,aspyr media,34.99,panda internet security suite 2008,,129.99,0.0
1121,resumemaker professional 12.0,individual software,29.99,individual software resumemaker pro 6.0 upgrade,individual software,109.99,0.0
1122,grisoft avg anti-virus & anti-spyware 2 year subscription,grisoft,39.95,anti-spyware,,299.99,0.0
1123,adobe after effects professional 6.5 upgrade from standard to professional,adobe,499.99,4248806 adobe creative suite 3 web standard complete package 1 user academic cd mac,,12.9,0.0
1124,adobe creative suite cs3 web standard [ mac ],adobe,999.0,adobe cs3 design standard [ mac ],,199.99,0.0
1125,adobe indesign cs3 upgrade from pagemaker [ mac ],adobe,199.0,adobe cs3 design premium upgrade,,299.99,0.0
1126,microsoft windows xp professional full version with sp2,microsoft,299.99,microsoft windows vista business 32-bit for system builders,,199.99,0.0
1127,stuffit deluxe 11,aladdin systems,79.99,instant immersion italian 2.0,,42.48,0.0
1128,microsoft windows server 2003 client additional license for users-5 pack,microsoft,809.0,jumpstart world 1st grade v. 9 pcs,,447.71,0.0
1129,adobe illustrator cs3 upgrade [ mac ],adobe,199.0,adobe cs3 after effects 2.0 software for mac,,399.99,0.0
1130,microsoft productivity pack for windows mobile,microsoft,29.99,microsoft office pro 2003 software suite mac apple & mac software,,239.95,0.0
1131,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,149.99,adobe photoshop elements 4.0 premiere elements 5.0,,199.0,0.0
1132,cisco ios enterprise services complete package cd28-esk9 = ),cisco systems enterprise,,4135572 symantec 97319-009056 dpc svr ipsec svr ipsec-client wg 7-0531-01215 ),,955.95,0.0
1133,total 3d home & landscape design suite version 9,individual software,39.99,encore software 10611 encore fogglow mechanic v. 9,,14.9,0.0
1134,punch ! professional home design,punch ! software,89.99,punch software 4100 punch ! home design architectural series 18,punch ! software,,0.0
1135,microsoft windows vista business full version [ dvd ],microsoft,299.95,microsoft ( r ) office 2004 for mac standard,,99.99,0.0
1136,marine aquarium & goldfish screen saver by encore software,encore software,,encore software 11258 encore goldfish aquarium & goldfish screen saver by encore software,,19.95,0.0
1137,steinberg nuendo 3 digital audio software,steinberg,2499.0,steinberg nuendo deluxe v2 .0 cd & dvd,,205.9,0.0
1138,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,149.99,adobe premiere pro cs3 software for mac visual studio professional full version for windows,,109.95,0.0
1139,quicken 2007 for mac,intuit,69.95,intuit quicken 2007 for mac ( pc ),intuit,99.95,0.0
1140,professor teaches excel & word,individual software,19.99,individual software professor teaches c++,,99.95,0.0
1141,microsoft onenote 2007,microsoft,99.95,microsoft onenote ( r ) standard 2007,,99.99,0.0
1142,system care professional,avanquest,49.95,adobe premiere pro cs3,,79.99,0.0
1143,adobe illustrator cs3 upgrade [ mac ],adobe,199.0,adobe cs3 master collection [ mac ],,192.95,0.0
1144,professional training for vegas 7 and dvd architect 4 sw,sony-pictures-digital-entertainment,249.95,proisoft elements 4 professional edition,,99.99,0.0
1145,the printshop 20 professional publisher,broderbund,69.99,broderbund ( mumba ) advantage 2007 printshop ( tm ),,69.0,0.0
1146,adobe premiere pro cs3 upgrade,adobe,299.0,44441252 adobe creative suite 3 design standard product upgrade package 1 user academic cd mac,,192.99,0.0
1147,microsoft visual studio professional w/msdn professional 2005 renewal,microsoft software,799.0,adobe creative suite 3 ( cs3 ) production premium,,205.99,0.0
1148,adobe premiere pro cs3,adobe,799.0,adobe cs3 design standard upgrade,,179.99,0.0
1149,microsoft office small business 2007,microsoft software,735.33,microsoft office and windows training professional,,209.99,0.0
1150,adobe acrobat distiller svr v6-cd linux u/u 42050142 ),adobe systems,,adobe cs3 design standard upgrade,,1488.99,0.0
1151,microsoft outlook 2007,microsoft,109.95,quicken 2007,,159.97,0.0
1152,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft word 2004 upgrade ( mac ),,129.99,0.0
1153,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,adobe cs3 web premium upgrade,,619.99,0.0
1154,microsoft visio standard 2007,microsoft,259.95,microsoft ( r ) pe 705,,79.99,0.0
1155,microsoft crm small business ed cal 3.0 license pack user cal,microsoft software,9929.0,microsoft ( r ) project 2003,,145.26,0.0
1156,adobe acrobat 7.0 professional,adobe,449.99,adobe dreamweaver cs3,,972.95,0.0
1157,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,m-audio pro tools m-powered 7 music production software bundle,,349.99,0.0
